index,label,milp_size,milp_time,greedy_size,greedy_time,greedy_2_milp
79,7,166.0,2.0729472637176514,167.0,0.3263990879058838,0.0
80,9,0.0,0.30991101264953613,0.0,0.31252312660217285,0.0
81,0,627.0,9.463760137557983,606.0,0.3913919925689697,21.0
82,2,754.0,6.7880377769470215,747.0,0.3944239616394043,7.0
83,6,111.0,1.074242115020752,112.0,0.3048388957977295,0.0
84,7,322.0,3.6266448497772217,322.0,0.35854506492614746,1.0
85,8,69.0,0.9309000968933105,70.0,0.3192579746246338,0.0
86,3,442.0,9.230203866958618,429.0,0.4521188735961914,15.0
87,9,570.0,8.776420831680298,565.0,0.45653605461120605,5.0
89,4,610.0,11.038538932800293,568.0,0.42745304107666016,42.0
90,6,684.0,9.49650502204895,666.0,0.4382660388946533,18.0
91,7,476.0,7.749888896942139,475.0,0.42458391189575195,1.0
92,4,250.0,6.219292163848877,243.0,0.3543522357940674,30.0
93,6,176.0,2.4123308658599854,177.0,0.3274350166320801,0.0
94,8,322.0,4.040491580963135,322.0,0.3322010040283203,9.0
95,0,754.0,6.487251043319702,747.0,0.4011497497558594,7.0
96,7,201.0,1.8862600326538086,202.0,0.32184910774230957,0.0
97,8,308.0,3.359649181365967,309.0,0.3491189479827881,1.0
98,3,717.0,7.482067823410034,698.0,0.41069889068603516,19.0
99,1,33.0,0.6124022006988525,34.0,0.28594303131103516,0.0
